8108,Equipo,Equipo,MODULO (LAN) BNT CAPA 2/3 COBRE 1GB ETHERNET SWITCH PARA IBM BLADECENTER,modulo lan bnt capa cobre gb ethernet switch ibm bladecenter,electronico,telecomunicaciones,m o d u l o,l a n,b n t
8109,Equipo,Equipo,AUDIFONOS ESTEREO DINAMICOS CERRADOS CON CABLE DE 1 MT CONECTOR TRS 1/8 INCLUYE ADAPTADOR DE 1/4,audifonos estereo dinamicos cerrados cable mt conector trs incluye adaptador,electronico,telecomunicaciones,a u d i f o n o s,e s t e r e o,d i n a m i c o s
8110,Libro,Libro,"PASTA DURA,ISBN-13: 978-3540436508",pasta dura isbn,libro,fisico,p a s t a,d u r a,i s b n
8111,Libro,Libro,ISBN: 9780199548453,isbn,libro,fisico,i s b n,,
8112,Libro,Libro,ISBN: 9685409587  5 TOMOS,isbn tomos,libro,fisico,i s b n,t o m o s,
8113,Equipo,Equipo,Touch Smart,touch smart,electronico,NO CLASIFICADO,t o u c h,s m a r t,
8114,Libro,Libro,ISBN: 9685409587  5 TOMOS,isbn tomos,libro,fisico,i s b n,t o m o s,
8115,Libro,Libro,"Editorial RGS Libros, 464 páginas, pasta blanda, MVZ",editorial rgs libros páginas pasta blanda mvz,libro,fisico,e d i t o r i a l,r g s,l i b r o s
8116,Libro,Libro,"Editorial RGS Libros, 600 páginas, MVZ",editorial rgs libros páginas mvz,libro,fisico,e d i t o r i a l,r g s,l i b r o s
8117,Libro,Libro,"Editorial RGS Libros, 657 páginas, Agroindustrias.",editorial rgs libros páginas agroindustrias,libro,fisico,e d i t o r i a l,r g s,l i b r o s
8118,Libro,Libro,ISBN:9788426715616,isbn,libro,fisico,i s b n,,
8119,Equipo,Equipo,COMPRESOR 6 GALONES OIL-FRE PAN,compresor galones oil fre pan,electronico,telecomunicaciones,c o m p r e s o r,g a l o n e s,o i l
8120,Equipo,Equipo,PANTALLA BENQ DE 84 CON SOPORTE DE TECHO PARA EL PROYECTOR 60 PRJAC.X02,pantalla benq soporte techo proyector prjac,electronico,telecomunicaciones,p a n t a l l a,b e n q,s o p o r t e
8121,Libro,Libro,"Editorial INTER-médica, 764 páginas, pasta dura, MVZ",editorial inter médica páginas pasta dura mvz,libro,fisico,e d i t o r i a l,i n t e r,m é d i c a
8122,Mobiliario,Mobiliario,MESA DE TRABAJO  DE 1.50 X .60 X .75 MTS. MELAMINA 28MM. EN COLOR PERA/NEGRO. (MODUTRAM,mesa trabajo melamina mm pera negro modutram,bien,mueble,m e s a,t r a b a j o,m e l a m i n a
8123,Libro,Libro,"Editorial Jones and Bartlett, 386 páginas, pasta blanda, Carrera de Ingenieria en Sistemas Pecuarios",editorial jones bartlett páginas pasta blanda carrera ingenieria sistemas pecuarios,libro,fisico,e d i t o r i a l,j o n e s,b a r t l e t t
8124,Libro,Libro,ISBN 9789814322508,isbn,libro,fisico,i s b n,,
8125,Mobiliario,Mobiliario,CREDENZA CON 2 PUERTAS Y ENTREPAÑO INTERIOR. COLOR HAYAPF8,credenza puertas entrepaño interior hayapf,electronico,mueble,c r e d e n z a,p u e r t a s,e n t r e p a ñ o
8126,Equipo,Equipo,"GENERADOR DE SEÑALEZ, 7MHZ.",generador señalez mhz,NO CLASIFICADO,NO CLASIFICADO,g e n e r a d o r,s e ñ a l e z,m h z
8127,Equipo,Equipo,TABLET STYLUS ANDROID 4.0,tablet stylus android,electronico,NO CLASIFICADO,t a b l e t,s t y l u s,a n d r o i d
8128,Equipo,Equipo,ANTENA CISCO 802 11a/g/n Ctrlr-based AP w/CleanAir Ext Ant N Red Domain,antena cisco ctrlr based ap cleanair ext ant red domain,bien,mueble,a n t e n a,c i s c o,c t r l r
8129,Libro,Libro,ISBN-13: 978-1891389504,isbn,libro,fisico,i s b n,,
8130,Libro,Libro,ISBN: 9781842655177,isbn,libro,fisico,i s b n,,
8131,Equipo,Equipo,COMPUTADORA HP PROBOOK,computadora hp probook,electronico,telecomunicaciones,c o m p u t a d o r a,h p,p r o b o o k
8132,Mobiliario,Mobiliario,MESA DE TRABAJO COLOR PERA DE 1.80X80X75 SIN CAJONES EN MELAMINA DE 28MM CON MOLDURAS Y COSTADOS EN,mesa trabajo pera cajones melamina mm molduras costados,bien,mueble,m e s a,t r a b a j o,p e r a
8133,Equipo,Equipo,ESTANQUE CIRCULAR DE 5M. DIAMETRO,estanque circular diametro,NO CLASIFICADO,NO CLASIFICADO,e s t a n q u e,c i r c u l a r,d i a m e t r o
8134,Transporte,Transporte,"CAMIONETA, AVAN-AT-2013-DP AVANZA AT 2013 DP (2202), EQUIPAMENTO NORMAL DEL FABRICANTE: PREMIUM AT,",camioneta avan dp avanza dp equipamento normal fabricante premium,transporte,terrestre,c a m i o n e t a,a v a n,d p
8135,Mobiliario,Mobiliario,SILLON SEMI-EJECUTIVO MOD.OHE-23 ASIENTO Y RESPALDO TAPIZADO EN TELA COLOR NEGRO,sillon semi ejecutivo ohe asiento respaldo tapizado tela negro,bien,mueble,s i l l o n,s e m i,e j e c u t i v o
8136,Equipo,Equipo,"DISCO DURO EXTERNO ADATA CH11 1TB 2.5"" 3.0 NEGRO",disco duro externo adata tb negro,electronico,NO CLASIFICADO,d i s c o,d u r o,e x t e r n o
8137,Equipo,Equipo,"COMPUTADORA HP MODELO 6300 MT CORE I5-3470 3.20/3.6Ghz TURBO 6MB CACHE, 1TB SATA DVD+/RW 4 GB DDR3 1",computadora hp mt core ghz turbo mb cache tb sata dvd rw gb ddr,electronico,telecomunicaciones,c o m p u t a d o r a,h p,m t
8138,Equipo,Equipo,"CPU HP PAVILLION 6GB RAM/1TB/DISPLAY 20""/WIN",cpu hp pavillion gb ram tb display win,electronico,telecomunicaciones,c p u,h p,p a v i l l i o n
8139,Equipo,Equipo,"CAMARA FOTOGRAFICA, FACTURA: AA103397, CON FECHA 21/06/2013, PROVEEDOR: BEST BUY STORES, FIA: PENDIE",camara fotografica factura aa fecha proveedor best buy stores fia pendie,electronico,mueble,c a m a r a,f o t o g r a f i c a,f a c t u r a
8140,Equipo,Equipo,SUMINISTRO DE EQUIPO UPS DE 15KVA/12KW 208V3 FASES No. PARTE G35T15KF4B4S,suministro equipo ups kw fases parte kf,electronico,NO CLASIFICADO,s u m i n i s t r o,e q u i p o,u p s
8141,Equipo,Equipo,TALADRO BROQUERO,taladro broquero,herramientas,trabajo,t a l a d r o,b r o q u e r o,
8142,Equipo,Equipo,Prensa tipo holandes,prensa tipo holandes,NO CLASIFICADO,NO CLASIFICADO,p r e n s a,t i p o,h o l a n d e s
8143,Equipo,Equipo,NO BREAK APC SMART UPS 3KVA 120V,break apc smart ups,electronico,telecomunicaciones,b r e a k,a p c,s m a r t
8144,Mobiliario,Mobiliario,MESA PARED  4.83M D LARGO CON CUBIERTA .60M DE ANCHO ALTURA 90CM HECHA DE ACERO INOXIDABLE TIPO 304,mesa pared largo cubierta ancho altura hecha acero inoxidable tipo,bien,mueble,m e s a,p a r e d,l a r g o
8145,Equipo,Equipo,video proyector viewsonic PJD5134,video proyector viewsonic pjd,electronico,telecomunicaciones,v i d e o,p r o y e c t o r,v i e w s o n i c
8146,Equipo,Equipo,"COMPUTADORA COMPLETA APPLE IMAC 27"" Z0MS INCLUYE TECLADO CON NO. DE SERIE: DG7323741C5DR05AU Y MOUSE",computadora completa apple imac ms incluye teclado dg dr mouse,electronico,telecomunicaciones,c o m p u t a d o r a,c o m p l e t a,a p p l e
8147,Mobiliario,Mobiliario,MESA DE JUNTAS MELAMINA 2.40X1.20 INCLUYE TOMAS DE CORRIENTE 2 PUERTOS MHO2,mesa juntas melamina incluye tomas corriente puertos mho,bien,mueble,m e s a,j u n t a s,m e l a m i n a
8148,Mobiliario,Mobiliario,MUEBLE SOBRE DISEÑO A BASE DE MADERA DE PINO FORRADA CON FORMICA CON MEDIDAS DE 0.73 DE ALTO Y 60 CM,mueble diseño base madera pino forrada formica medidas alto,bien,mueble,m u e b l e,d i s e ñ o,b a s e
8149,Transporte,Transporte,CAMIONETA MARCA HONDA CRV EX MOD. 2013,camioneta honda crv ex,transporte,terrestre,c a m i o n e t a,h o n d a,c r v
8150,Mobiliario,Mobiliario,SOFA DE 2 PLAZAS TAPIZADO EN VINIPIEL MOD. MARRUECOS COLOR NEGRO,sofa plazas tapizado vinipiel marruecos negro,bien,NO CLASIFICADO,s o f a,p l a z a s,t a p i z a d o
8151,Equipo,Equipo,AGENDA ELECTRONICA COLOR BLANCO,agenda electronica blanco,electronico,NO CLASIFICADO,a g e n d a,e l e c t r o n i c a,b l a n c o
8152,Equipo,Equipo,"Enfriador de agua de tres llaves, alacena refrigerante en la parta inferior",enfriador agua tres llaves alacena refrigerante parta inferior,bien,NO CLASIFICADO,e n f r i a d o r,a g u a,t r e s
8153,Mobiliario,Mobiliario,COLOR BLANCO RESPALDO ALTO CON RUEDAS,blanco respaldo alto ruedas,NO CLASIFICADO,NO CLASIFICADO,b l a n c o,r e s p a l d o,a l t o
8154,Equipo,Equipo,IMPRESORA MARCA  HEWLETT PACKARD MODELO P1102W SERIE VND3K28013,impresora hewlett packard vnd,electronico,telecomunicaciones,i m p r e s o r a,h e w l e t t,p a c k a r d
8155,Equipo,Equipo,MONITOR HP PRODISPLAY P191 18.5-IN LED,monitor hp prodisplay led,electronico,telecomunicaciones,m o n i t o r,h p,p r o d i s p l a y
8156,Equipo,Equipo,"Copiadora e impresora y escáner, carta y oficio, 24 procesos por minuto, alimentador de datos, con U",copiadora impresora escáner carta oficio procesos minuto alimentador datos,electronico,telecomunicaciones,c o p i a d o r a,i m p r e s o r a,e s c á n e r
8157,Equipo,Equipo,"CAMARA IP INALAMBRICA DCS-2102, DETECCION DE MOVIMIENTO PARA ACTIVAR LA GRABACIÓN Y ALARMAS POR E-MA",camara ip inalambrica dcs deteccion movimiento activar grabación alarmas,electronico,mueble,c a m a r a,i p,i n a l a m b r i c a
8158,Equipo,Equipo,UNIDAD DE AIRE ACONDICIONADO SOLO FRIO MINISPLIT EFICIENCIA ESTANDAR REFRIGERANTE R22 INCLUYE UNIDAD,unidad aire acondicionado solo frio minisplit eficiencia estandar refrigerante incluye unidad,transporte,terrestre,u n i d a d,a i r e,a c o n d i c i o n a d o
8159,Equipo,Equipo,"BATERÍA PARA CPU DELL, MOD SYSTEMS XPS L",batería cpu systems xps,electronico,telecomunicaciones,b a t e r í a,c p u,s y s t e m s
8160,Equipo,Equipo,TABLE IPAD MINI 16GB WIFI NEGRO,table ipad mini gb wifi negro,electronico,NO CLASIFICADO,t a b l e,i p a d,m i n i
8161,Equipo,Equipo,SCANNER WORKFORCE PRO,scanner workforce,electronico,NO CLASIFICADO,s c a n n e r,w o r k f o r c e,
8162,Equipo,Equipo,ROUTER WIRELESS-N RV1200W-A-NA CISCO,router wireless rv cisco,electronico,telecomunicaciones,r o u t e r,w i r e l e s s,r v
8163,Equipo,Equipo,ALTÍMETRO CONTROLADO POR GRAVEDAD,altímetro controlado gravedad,NO CLASIFICADO,NO CLASIFICADO,a l t í m e t r o,c o n t r o l a d o,g r a v e d a d
8164,Equipo,Equipo,FUENTE DE PODER YSERVICIO PARA LASERJET,fuente poder yservicio laserjet,electronico,telecomunicaciones,f u e n t e,p o d e r,y s e r v i c i o
8165,Equipo,Equipo,"IMPRESORA LASERJET HP P3015DN,42 PPM NEGRO,DUPLEX+RED.",impresora laserjet hp dn ppm negro duplex red,electronico,telecomunicaciones,i m p r e s o r a,l a s e r j e t,h p
8166,Equipo,Equipo,COMPUTADORA PORTATIL ASUS TOUCH 1106 PENTIUM 987,computadora portatil asus touch pentium,bien,telecomunicaciones,c o m p u t a d o r a,p o r t a t i l,a s u s
8167,Equipo,Equipo,IPAD MINI WI-FI 16GB BLACK-SPA,ipad mini wi gb black spa,electronico,NO CLASIFICADO,i p a d,m i n i,w i
8168,Equipo,Equipo,"Brocade MLXe-4 AC system with 1 MR2(X) management module, 2 high speed switch fabric modules, 1 1800",brocade mlxe ac system mr management module high speed switch fabric modules,electronico,telecomunicaciones,b r o c a d e,m l x e,a c
8169,Equipo,Equipo,"GRABADORA DIGITAL DE VOZ, 4GB",grabadora digital voz gb,electronico,telecomunicaciones,g r a b a d o r a,d i g i t a l,v o z
8170,Equipo,Equipo,RELOJ DIGITAL CHECADOR (FINGER PRINT MACHINE),reloj digital checador finger print machine,electronico,NO CLASIFICADO,r e l o j,d i g i t a l,c h e c a d o r
8171,Equipo,Equipo,UNIDAD DE DISCO DURO EXTERNO 2 TB,unidad disco duro externo tb,transporte,terrestre,u n i d a d,d i s c o,d u r o
8172,Equipo,Equipo,"SISTEMA DE VIDEOVIGILANCIA DVR 8816 16 CANALES DE VIDEO / CAMARA SENSOR SONY 520 LINEAS CCD 1/3"" LEN",sistema videovigilancia dvr canales video camara sensor sony lineas ccd len,electronico,mueble,s i s t e m a,v i d e o v i g i l a n c i a,d v r
8173,Equipo,Equipo,DESKTOP HPE PAVILION TOUCH,desktop hpe pavilion touch,electronico,NO CLASIFICADO,d e s k t o p,h p e,p a v i l i o n
8174,Equipo,Equipo,AP/CPE MIKROTIK RB751-2HN 1W/ant 3DBI P/INTERIOR CONFIGURACION HOTSPOT,ap cpe mikrotik rb hn ant dbi interior configuracion hotspot,NO CLASIFICADO,NO CLASIFICADO,a p,c p e,m i k r o t i k
8175,Mobiliario,Mobiliario,"MUEBLE DE METAL COLOR BLANCO, CON DOBLE PUERTA",mueble metal blanco doble puerta,bien,mueble,m u e b l e,m e t a l,b l a n c o
8176,Equipo,Equipo,"Computadora HP AIO(todo en uno) AMD D1-1500 4GB Monitor 18.5"" LED Windows8",computadora hp aio amd gb monitor led windows,electronico,telecomunicaciones,c o m p u t a d o r a,h p,a i o
8177,Equipo,Equipo,HORNO 1.1 GRILL LG,horno grill lg,bien,cocina,h o r n o,g r i l l,l g
8178,Equipo,Equipo,INFRAESTRUCTURA DE TELECOMUNICACIONES PARA REPETIDOR BUENOS AIRES INCLUYE: TORRE DE TELECOMUNICACION,infraestructura telecomunicaciones repetidor buenos aires incluye torre telecomunicacion,electronico,NO CLASIFICADO,i n f r a e s t r u c t u r a,t e l e c o m u n i c a c i o n e s,r e p e t i d o r
8179,Equipo,Equipo,"INFRAESTRUCTURA DE TELECOMUNICACIONES PARA EL CUCIENEGA INCLUYE: TORRE DE TELECOMUNICACIONES, TIERRA",infraestructura telecomunicaciones cucienega incluye torre telecomunicaciones tierra,jardineria,jardineria,i n f r a e s t r u c t u r a,t e l e c o m u n i c a c i o n e s,c u c i e n e g a
8180,Libro,Libro,LIBRO DE COLOR ROJO CON LETRAS DE COLOR BLANCO,libro rojo letras blanco,libro,fisico,l i b r o,r o j o,l e t r a s
8181,Equipo,Equipo,"MONITOR DELL 18.5"" LED 1366X768 VGA CN0PY7DC64180377075B",monitor led vga cn py dc,electronico,telecomunicaciones,m o n i t o r,l e d,v g a
8182,Equipo,Equipo,TOLDO FIJO,toldo fijo,NO CLASIFICADO,NO CLASIFICADO,t o l d o,f i j o,
8183,Mobiliario,Mobiliario,"ESCRITORIO DE .80X1.10X.75 CON ESTRUCTURA DE ACERO CAL. 16, DE 2X2 CON MARCO SUPERIOR TERMINADO EN P",escritorio estructura acero cal marco superior terminado,bien,mueble,e s c r i t o r i o,e s t r u c t u r a,a c e r o
8184,Equipo,Equipo,"PC DE ESCRITORIO DELL VOSTRO 270S CI5 3450 6GB, 1TB WINDOWS 7 PRO 64 WLAN DVD-RW COT5SW1",pc escritorio gb tb windows wlan dvd rw cot sw,bien,mueble,p c,e s c r i t o r i o,g b
8185,Equipo,Equipo,ESCANER HP G4050 PHOTO,escaner hp photo,electronico,telecomunicaciones,e s c a n e r,h p,p h o t o
8186,Equipo,Equipo,Videoproyector viewsonic PJD5134 3D hdmi 1080/p lamp,videoproyector viewsonic pjd hdmi lamp,electronico,telecomunicaciones,v i d e o p r o y e c t o r,v i e w s o n i c,p j d
8187,Equipo,Equipo,"PANTALLA TOUCH 80"" PROFESIONAL LCD LED WHITE LED FULARRAY SCREEN",pantalla touch profesional lcd led white led fularray screen,electronico,telecomunicaciones,p a n t a l l a,t o u c h,p r o f e s i o n a l
8188,Mobiliario,Mobiliario,Silla banca dos plazas modelo OHR-3000 2PCR. Negro/cromo,silla banca plazas ohr pcr negro cromo,bien,mueble,s i l l a,b a n c a,p l a z a s
8189,Equipo,Equipo,MINI BAÑ MARIA 6L.,mini bañ maria,NO CLASIFICADO,NO CLASIFICADO,m i n i,b a ñ,m a r i a
8190,Equipo,Equipo,"ESPECTROFOTOMETRO, SHIMADZU UV-MINI 1240 SPECTROPHOTOMETER,  COLOR GRIS.",espectrofotometro shimadzu uv mini spectrophotometer gris,NO CLASIFICADO,NO CLASIFICADO,e s p e c t r o f o t o m e t r o,s h i m a d z u,u v
8191,Equipo,Equipo,BALANZA ELECTRONICA PORTATIL DE PRECISION CAO 2100GX 0.1G,balanza electronica portatil precision cao gx,bien,trabajo,b a l a n z a,e l e c t r o n i c a,p o r t a t i l
8192,Equipo,Equipo,"1 TB, COLORES NEGRO Y AZUL",tb colores negro azul,NO CLASIFICADO,NO CLASIFICADO,t b,c o l o r e s,n e g r o
8193,Equipo,Equipo,NOBREAK SOLA BASIC 800VA  (NOTA EL NUMERO DE SERIE ES DIFERENTE POR CAMBIO DE ARTICULO YA QUE EL ANT,nobreak sola basic nota diferente cambio articulo ant,electronico,telecomunicaciones,n o b r e a k,s o l a,b a s i c
8194,Equipo,Equipo,ADAPTADOR PARA TELEVISOR APPLE MD,adaptador televisor apple md,electronico,telecomunicaciones,a d a p t a d o r,t e l e v i s o r,a p p l e
8195,Equipo,Equipo,"HP PRO 3500 MT CORE I3-3220, INCLUYE TECLADO MARCA HP MODELO PR1101U N/S BCYST0AHH4Q160 Y MOUSE MARC",hp mt core incluye teclado hp pr bcyst ahh mouse marc,electronico,telecomunicaciones,h p,m t,c o r e
8196,Equipo,Equipo,"BOMBA CENTRIFUGA CONSTRUIDA DE HIERRO TAMAÑO 1X1 PLG, DE 1.5 HP 127 VOLT INCLUYE MATERIAL DE COBRE Y",bomba centrifuga construida hierro tamaño plg hp incluye material cobre,electronico,trabajo,b o m b a,c e n t r i f u g a,c o n s t r u i d a
8197,Equipo,Equipo,PORTATIL ASUS TOUCH 11.6 PENTIUM 987.,portatil asus touch pentium,bien,telecomunicaciones,p o r t a t i l,a s u s,t o u c h
8198,Mobiliario,Mobiliario,"LIBRERO INFERIOR CON PUERTAS DE 80 X 40 X 75 CON CERRADURA EN COLOR OYAMEL GRIS., FACTURA: F11292, C",librero inferior puertas cerradura oyamel gris factura,bien,mueble,l i b r e r o,i n f e r i o r,p u e r t a s
8199,Equipo,Equipo,"PROYECTOR SVGA 2800 LUM, PC MAC",proyector svga lum pc mac,electronico,telecomunicaciones,p r o y e c t o r,s v g a,l u m
8200,Equipo,Equipo,TOSHIBA SATELLITE  C40-ASP4260RM COLOR ROJOCargador Modelo.- G71C000DF410.-T0113240005279A,toshiba satellite asp rm rojocargador df,electronico,telecomunicaciones,t o s h i b a,s a t e l l i t e,a s p
8201,Equipo,Equipo,TOSHIBA SATELLITE  C40-ASP4260RM COLOR ROJOCargador Modelo.- G71C000DF410.-T0113240005295A,toshiba satellite asp rm rojocargador df,electronico,telecomunicaciones,t o s h i b a,s a t e l l i t e,a s p
8202,Mobiliario,Mobiliario,"SILLÓN DE TRES PLAZAS, MODELO KALUA",sillón tres plazas kalua,NO CLASIFICADO,NO CLASIFICADO,s i l l ó n,t r e s,p l a z a s
8203,Equipo,Equipo,SISTEMA DE BAFLE AUTOAMPLIFICADO,sistema bafle autoamplificado,transporte,terrestre,s i s t e m a,b a f l e,a u t o a m p l i f i c a d o
8204,Equipo,Equipo,"COMPUTADORA PORTATIL TOSHIBA PORTAGE R930-SP3284KM, PROCESADOR CORE i7-354OM (3.6GHZ/3.00GHZ/4MB), W",computadora portatil toshiba portage sp km procesador core ghz ghz mb,bien,telecomunicaciones,c o m p u t a d o r a,p o r t a t i l,t o s h i b a
8205,Mobiliario,Mobiliario,"Perchero AC-05- Marca: OSMAN-responsable del bien adquirido: Hugo Abraham Vélez Pérez, FACTURA 2422-",perchero ac osman responsable bien adquirido hugo abraham vélez pérez factura,bien,NO CLASIFICADO,p e r c h e r o,a c,o s m a n
8206,Equipo,Equipo,NOBREAK KOBLENZ 900VA C/REG 6 CONT. PANTALLA LCD 40 MIN.MOD. KB9011 USBR no. SERIE 12-1210777,nobreak koblenz reg cont pantalla lcd kb usbr,electronico,telecomunicaciones,n o b r e a k,k o b l e n z,r e g
8207,Equipo,Equipo,"VENTILADOR DE TECHO CON LUZ DE 5 ASPAS DE 48"" EN COLOR CEREZO/ROBLE. UBICACIÓN CUBÍCULO ESTUDIANTES",ventilador techo luz aspas cerezo roble ubicación cubículo estudiantes,bien,NO CLASIFICADO,v e n t i l a d o r,t e c h o,l u z
8208,Equipo,Equipo,HP SCANJET 5590 DIGITAL FLATBED SCANNER CN35SWH040,hp scanjet digital flatbed scanner cn swh,electronico,NO CLASIFICADO,h p,s c a n j e t,d i g i t a l
8209,Equipo,Equipo,MULTIFUNCIONAL HP LASERJET PRO M1536DNF,multifuncional hp laserjet dnf,electronico,telecomunicaciones,m u l t i f u n c i o n a l,h p,l a s e r j e t
8210,Libro,Libro,"LIBRO DE PASTA DURA DE COLOR CON IMAGEN DE AGUA AL FONDO DE UN POZO Y LETRAS DE COLOR BLANCO, AMARIL",libro pasta dura imagen agua fondo pozo letras blanco amaril,libro,fisico,l i b r o,p a s t a,d u r a
8211,Equipo,Equipo,"COMPUTADORA DE ESCRITORIO DESKTOP,Ci3, 4GB, 1TB, WINDOWS 8, DVD-SM",computadora escritorio desktop gb tb windows dvd sm,bien,mueble,c o m p u t a d o r a,e s c r i t o r i o,d e s k t o p
8212,Equipo,Equipo,"BAFLE AMPLIFICADO 8""",bafle amplificado,NO CLASIFICADO,NO CLASIFICADO,b a f l e,a m p l i f i c a d o,
8213,Equipo,Equipo,"EQ. DE COMPUTO INCLUYE KIT TECLADO Y MOUSE HDD 320GB.4GB RAM DDR3,PROCESADOR INTEL DUAL CORE QUEMADO",eq computo incluye kit teclado mouse hdd gb gb ram ddr procesador intel dual core quemado,electronico,telecomunicaciones,e q,c o m p u t o,i n c l u y e
8214,Equipo,Equipo,Equipo de aire acondicionado para laboratorio tipo mini-split de 2 TR,equipo aire acondicionado laboratorio tipo mini split tr,electronico,NO CLASIFICADO,e q u i p o,a i r e,a c o n d i c i o n a d o
8215,Equipo,Equipo,EXTINTOR NUEVO 10LBS CO2 MCA EXAIN MIVÂME S/N DE SERIE,extintor nuevo lbs co mca exain mivâme,emergencias,emergencias,e x t i n t o r,n u e v o,l b s
8216,Equipo,Equipo,"LENTE PARA CAMARA DIGITAL, F/2.8G ED",lente camara digital,electronico,mueble,l e n t e,c a m a r a,d i g i t a l
8217,Equipo,Equipo,compresor 2.5 hp 24lts 125 psi monofasico lubricado por aceite,compresor hp lts psi monofasico lubricado aceite,electronico,telecomunicaciones,c o m p r e s o r,h p,l t s
8218,Equipo,Equipo,MICROPIPETA PROLINE 100-1000 UL METRIXMAESTRA ROSA MA. DOMINGUEZ ARIAS,micropipeta proline metrixmaestra rosa dominguez arias,NO CLASIFICADO,NO CLASIFICADO,m i c r o p i p e t a,p r o l i n e,m e t r i x m a e s t r a
8219,Mobiliario,Mobiliario,BUTACA ROJA PARA AUDITORIO,butaca roja auditorio,bien,NO CLASIFICADO,b u t a c a,r o j a,a u d i t o r i o
8220,Mobiliario,Mobiliario,"ARCHIVERO 3 GAVETAS VERTICAL DE MADERA CON CHAPA, FACTURA: 1856, CON FECHA 07/10/2013, PROVEEDOR: AM",archivero gavetas vertical madera chapa factura fecha proveedor,bien,mueble,a r c h i v e r o,g a v e t a s,v e r t i c a l
8221,Equipo,Equipo,"IMAC 27"" CORE I5 A 3.2GHZ TURBO BOOST DE HASTA 3.6GHZ CON 6MB DE CACHE DE NIVEL 3.8GHZ, MEMORIA DDR3",imac core ghz turbo boost ghz mb cache nivel ghz memoria ddr,electronico,telecomunicaciones,i m a c,c o r e,g h z
8222,Equipo,Equipo,"MULTIFUNCIONAL COLOR GRIS, COPIADORA, IMPRESORA, ESCANER Y FAX",multifuncional gris copiadora impresora escaner fax,electronico,telecomunicaciones,m u l t i f u n c i o n a l,g r i s,c o p i a d o r a
8223,Equipo,Equipo,DETECTOR DE GAS LP C/SIRENA INTEGRADA MARCA KIDDE MOD. KN-COEG-3,detector gas lp sirena integrada kidde kn coeg,NO CLASIFICADO,NO CLASIFICADO,d e t e c t o r,g a s,l p
8224,Mobiliario,Mobiliario,Silla piel Dubai,silla piel dubai,bien,mueble,s i l l a,p i e l,d u b a i
8225,Equipo,Equipo,PODADORA MTD WHITE 625 CORTE 21 MOTOR B&S 190 CC MODELO 11A-B24T315 SERIE 1D223K92480,podadora mtd white corte motor cc,transporte,terrestre,p o d a d o r a,m t d,w h i t e
8226,Equipo,Equipo,BOMBA MATRIX MOTRO GASOLINA 6.5 HP 2,bomba matrix motro gasolina hp,electronico,NO CLASIFICADO,b o m b a,m a t r i x,m o t r o
8227,Equipo,Equipo,BASCULA DE PLATAFORMA (45X45 CM) DIGITAL 50 KG. BRAUNKER APROX. 10 GR.,bascula plataforma digital braunker aprox gr,electronico,trabajo,b a s c u l a,p l a t a f o r m a,d i g i t a l
8228,Equipo,Equipo,Bebedero sencillo en acero inoxidable,bebedero sencillo acero inoxidable,herramientas,trabajo,b e b e d e r o,s e n c i l l o,a c e r o
8229,Equipo,Equipo,TARJETA DE SONIDO 5.1 USB.,tarjeta sonido usb,electronico,telecomunicaciones,t a r j e t a,s o n i d o,u s b
8230,Mobiliario,Mobiliario,LATERAL PARA ESCRITORIO DE 2.15* .60 MTS.,lateral escritorio,bien,mueble,l a t e r a l,e s c r i t o r i o,
8231,Equipo,Equipo,"MONITOR HP COLOR NEGRO CON WEBCAM, LED DE 20 PULGADAS",monitor hp negro webcam led pulgadas,electronico,telecomunicaciones,m o n i t o r,h p,n e g r o
8232,Equipo,Equipo,"PC DE ESCRITORIO HP ELITE ONE 800 CI5 4570S 23N TOUCH 1T, 8GB WINDOWS 8PRO 64BITS",pc escritorio hp elite touch gb windows bits,bien,mueble,p c,e s c r i t o r i o,h p
8233,Equipo,Equipo,"MONITOR LED IPS 27""",monitor led ips,electronico,telecomunicaciones,m o n i t o r,l e d,i p s
8234,Equipo,Equipo,"ESTACION METEOROLOGICA, WATCHDOG 2900ET, INCLUYE SENSORES DE VELOCIDAD Y DIRECCION DEL VIENTO, DE TE",estacion meteorologica watchdog incluye sensores velocidad direccion viento,bien,trabajo,e s t a c i o n,m e t e o r o l o g i c a,w a t c h d o g
8235,Equipo,Equipo,Mueble de cocina con tarja y entrepaños color haya.,mueble cocina tarja entrepaños,bien,cocina,m u e b l e,c o c i n a,t a r j a
8236,Equipo,Equipo,MICROSCOPIO ESTEREO,microscopio estereo,electronico,NO CLASIFICADO,m i c r o s c o p i o,e s t e r e o,
8237,Mobiliario,Mobiliario,"SILLA EJECUTIVA, PLIANA COLOR NEGRA, CON CODERAS Y RODAJAS., FACTURA: 6325762, CON FECHA 01/09/2013,",silla ejecutiva pliana negra coderas rodajas factura fecha,bien,mueble,s i l l a,e j e c u t i v a,p l i a n a
8238,Equipo,Equipo,"DISCO DURO EXTERNO, 3.5"" 1 TB, AZUL",disco duro externo tb azul,electronico,NO CLASIFICADO,d i s c o,d u r o,e x t e r n o
8239,Mobiliario,Mobiliario,"Sillon ejecutivo, respaldo alto de malla con cabecera, perchero y estrella de aluminio pulido mecani",sillon ejecutivo respaldo alto malla cabecera perchero estrella aluminio pulido mecani,bien,mueble,s i l l o n,e j e c u t i v o,r e s p a l d o
